"LOCATION","Country","STATISTICS","Reference Statistics","UNIT_MEASURE","Unit of measurement","TIME","Year","Value","Flag Codes","Flags"
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",35446800.2313754,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",38867649.8767713,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",42520719.8678984,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",47043160.2208608,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",51536169.9289856,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",55588829.9294438,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",59905940.2204055,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",64354419.9106872,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",68885820,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",73603649.7709846,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",78717039.6710565,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",84030259.6690785,,
"CHN","China (People's Republic of)","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",89164610.1197469,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",1596316.56889497,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",1618872.41511813,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",1656694.0742838,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",1716147.17358141,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",1774862.9915009,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",1844502.74908671,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",1881092.54716073,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",1902452.93809427,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",1918113.17435399,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",1972391.04651865,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",2005196.2585249,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",2054309.98425458,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",2104121.5902562,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",2109485.96147564,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",2048873.82523593,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",2088815.3304334,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",2134616.80795667,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",2141301.03553358,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",2153641.90907208,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",2174234.66310779,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",2198432,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",2222515.04759245,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",2273442.19754197,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",2315843.39180425,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",2358523.72274001,,
"FRA","France","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",2173255.66024779,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",150689.679884585,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",153862.303295154,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",155333.161585982,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",156408.821218174,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",160479.850720664,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",162823.832852938,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",164551.15975835,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",169136.461817839,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",174809.00410199,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",174921.351637811,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",188211.593751582,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",181580.117671092,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",187382.826359259,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",196795.103402475,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",207649.136935556,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",210462.150458274,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",219693.861395947,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",226012.517781216,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",225597.953592512,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",227050.387679417,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",223850.7,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",224145.695172816,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",223113.016479635,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",228081.830582358,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",231225.111018851,,
"BEL","Belgium","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",249023.747993068,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",1361036.81465178,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",1450038.35572573,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",1604974.07833702,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",1709867.14139236,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",1683884.21953847,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",1810259.984988,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",1855174.58952985,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",1888634.04183963,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",1973898.65436993,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",1955010.11954926,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",2260422.72170889,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",2213732.79504089,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",2235381.92689291,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",2316048.19034026,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",2394283.2106369,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",2307300,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",2298813.2754575,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",2250221.89430355,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",2187069.07922794,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",2262765.57337031,,
"BRA","Brazil","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",2486495.52952276,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",22152650.252643,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",22170906.3362901,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",22867765.8322515,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",23759609.266268,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",24489273.0989592,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",25586195.0304137,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",26628600.0021374,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",27891137.1667271,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",29030356.9286841,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",30482004.8744566,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",31791291.8476098,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",33046339.0163216,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",33137871.0902559,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",33471392.1811382,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",31263795.1551686,,
"HUN","Hungary","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",31602418.9032961,,
