run_name,run_id,state,variant,created_at,batch_size,learning_rate,hidden1_dim,hidden2_dim,hidden3_dim,embedding_dim,size_ensemble,num_epochs,patience,lr_milestone,lr_gamma,optimizer,weight_decay,dropout_rate,dataset_variant_cfg,test_rmse,test_mae,test_mape,test_r2,val_rmse,val_mae,val_mape,train_rmse
1wlqcspv,UnVuOnYxOjF3bHFjc3B2Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T06:00:39Z,64.0,0.01738955996140469,200.0,20.0,32.0,4.0,5.0,30000.0,12000.0,300.0,0.5,adamw,0.0,0.2,LagRD,215.1668701171875,164.4679412841797,179.6578826904297,-0.098344087600708,175.94517517089844,145.74168395996094,199.54275512695312,154.2380340576172
lx8fli0a,UnVuOnYxOmx4OGZsaTBhOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AllVar,2025-12-08T05:42:33Z,16.0,0.00904316100877534,256.0,20.0,20.0,4.0,5.0,30000.0,12000.0,800.0,0.3,adamw,0.0001,0.2,AllVar,189.5220947265625,130.7457275390625,134.50851440429688,-4.510458469390869,150.45509338378906,114.76934051513672,154.0155487060547,136.77954864501953
3djwvofv,UnVuOnYxOjNkand2b2Z2Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGT,2025-12-08T05:41:24Z,16.0,0.002583248634867459,256.0,16.0,16.0,4.0,3.0,12000.0,8000.0,1200.0,0.5,adamw,0.0,0.3,,205.6687774658203,157.92437744140625,186.8482666015625,-3.2322192192077637,166.039306640625,139.5101776123047,200.8353729248047,161.48074086507162
1lym7vyv,UnVuOnYxOjFseW03dnl2Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGT,2025-12-08T05:39:12Z,16.0,0.003304460463710692,256.0,20.0,16.0,4.0,5.0,12000.0,8000.0,1200.0,0.3,adamw,0.0001,0.3,,178.70091247558594,147.29734802246094,187.3979034423828,-2.195103406906128,148.103271484375,130.33975219726562,200.1181640625,157.30471954345705
andz3srd,UnVuOnYxOmFuZHozc3JkOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AllVar,2025-12-08T05:34:18Z,32.0,0.01112894332060025,256.0,20.0,20.0,4.0,5.0,30000.0,12000.0,1200.0,0.5,adamw,0.001,0.3,AllVar,221.5967559814453,145.2983856201172,127.93364715576172,-6.533465385437012,173.94943237304688,125.21849822998048,145.03395080566406,135.77447967529298
e78e53xk,UnVuOnYxOmU3OGU1M3hrOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T05:27:14Z,64.0,0.009108585128248897,200.0,16.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.5,adamw,0.0,0.0,LagRD,120.52018737792967,92.73381805419922,142.0836639404297,0.6554064154624939,126.26561737060548,97.3625259399414,157.50946044921875,207.72534637451173
35w6miq0,UnVuOnYxOjM1dzZtaXEwOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T05:22:59Z,64.0,0.01713128628964754,128.0,32.0,32.0,4.0,3.0,18000.0,8000.0,1200.0,0.3,adamw,0.0,0.1,MGTwRD,242.2700958251953,147.80181884765625,81.52787780761719,-5.431905269622803,183.6156005859375,114.95008850097656,73.95653533935547,137.82939656575522
pwfrvuz7,UnVuOnYxOnB3ZnJ2dXo3Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T05:02:25Z,64.0,0.015508818708815184,200.0,32.0,32.0,4.0,5.0,30000.0,4000.0,1200.0,0.5,adamw,0.001,0.3,AGTwRD,222.0341339111328,147.816650390625,132.3550262451172,-1.8362126350402832,173.21841430664062,125.7536849975586,145.68092346191406,137.00771789550782
we5o2za1,UnVuOnYxOndlNW8yemExOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T04:56:23Z,64.0,0.009284553276655332,256.0,0.0,32.0,4.0,3.0,18000.0,4000.0,300.0,0.5,adamw,0.0,0.2,LagRD,73.77039337158203,63.01505279541016,62.320770263671875,0.8708924055099487,64.18394470214844,55.5980339050293,61.85627746582031,91.17541249593098
4qrm7xkf,UnVuOnYxOjRxcm03eGtmOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T04:51:40Z,64.0,0.0006423890470896533,256.0,0.0,20.0,4.0,5.0,18000.0,4000.0,300.0,0.5,adamw,0.001,0.2,AGTwRD,150.766357421875,137.94888305664062,135.34042358398438,-0.30770039558410645,91.34840393066406,80.94955444335938,91.80403137207033,178.31038665771484
y1jdkd3h,UnVuOnYxOnkxamRrZDNoOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-08T04:45:06Z,32.0,0.00137458218914251,256.0,20.0,32.0,4.0,3.0,12000.0,4000.0,300.0,0.5,adamw,0.001,0.1,MGT,201.0062713623047,154.46798706054688,168.11111450195312,-3.042506217956543,158.0726318359375,125.34644317626952,166.2292022705078,134.64615122477213
fl212etw,UnVuOnYxOmZsMjEyZXR3Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T04:24:21Z,64.0,0.004353256090081455,128.0,0.0,32.0,4.0,5.0,12000.0,12000.0,1200.0,0.3,adamw,0.0,0.1,Macros,209.9953155517578,146.2109375,63.7868766784668,-0.11515986919403076,168.76051330566406,118.9317855834961,62.60880661010742,143.1048126220703
81wppmiz,UnVuOnYxOjgxd3BwbWl6Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T04:23:04Z,64.0,0.016770213333906665,256.0,20.0,16.0,4.0,5.0,30000.0,8000.0,800.0,0.5,adamw,0.0001,0.1,LagRD,200.9403076171875,141.1739044189453,133.92025756835938,0.042096734046936035,157.24008178710938,121.63617706298828,148.6403045654297,145.40127868652343
tynm8khp,UnVuOnYxOnR5bm04a2hwOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-08T04:15:09Z,16.0,0.0018474883092520205,200.0,32.0,32.0,4.0,5.0,18000.0,4000.0,300.0,0.3,adamw,0.001,0.2,MGT,232.91000366210935,218.53045654296875,367.2413024902344,-4.42759895324707,225.1249084472656,207.97544860839844,380.9919738769531,269.47893981933595
hmxfrdz9,UnVuOnYxOmhteGZyZHo5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T03:59:22Z,64.0,0.017934847709834032,200.0,32.0,16.0,4.0,3.0,30000.0,8000.0,800.0,0.3,adamw,0.0,0.0,LagRD,196.94500732421875,137.38072204589844,234.71682739257812,0.07981008291244507,209.97808837890625,158.34130859375,257.6775207519531,280.49892171223956
ohx09j8l,UnVuOnYxOm9oeDA5ajhsOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T03:50:57Z,64.0,0.005273698092966366,200.0,20.0,20.0,4.0,5.0,12000.0,12000.0,1200.0,0.3,adamw,0.0,0.0,MGTwRD,198.27420043945312,126.4537582397461,79.7138900756836,-3.307966709136963,150.97752380371094,98.85348510742188,68.09850311279297,128.10645599365233
6h1tkh04,UnVuOnYxOjZoMXRraDA0Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T03:49:38Z,64.0,0.01522550084475892,128.0,16.0,32.0,4.0,5.0,18000.0,12000.0,300.0,0.1,adamw,0.0001,0.0,Macros,170.1395263671875,113.79328155517578,75.84622192382812,0.2679708003997803,180.46783447265625,123.25337982177734,93.27169036865234,278.5939910888672
qm0l68bv,UnVuOnYxOnFtMGw2OGJ2Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T03:42:10Z,64.0,0.0010049047933774664,200.0,0.0,20.0,4.0,5.0,30000.0,4000.0,1200.0,0.5,adamw,0.0,0.2,AGTwRD,156.4362335205078,137.06455993652344,154.11769104003906,-0.4079071283340454,94.64363861083984,78.95806121826172,118.8045883178711,154.67446899414062
onx660bu,UnVuOnYxOm9ueDY2MGJ1Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T03:36:53Z,64.0,0.0018726959700283811,200.0,16.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.3,adamw,0.0,0.2,MGTwRD,212.1004180908203,144.70909118652344,149.88771057128906,-3.9297285079956055,159.17178344726562,120.63362121582033,161.51409912109375,141.75543721516928
czgdfttr,UnVuOnYxOmN6Z2RmdHRyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T03:32:13Z,64.0,0.0005641072785315737,200.0,20.0,32.0,4.0,5.0,30000.0,4000.0,300.0,0.5,adamw,0.0001,0.3,AGTwRD,210.1832275390625,177.31044006347656,217.21343994140625,-1.5415310859680176,173.5324249267578,156.2955322265625,237.25650024414065,157.05279541015625
js58tk6y,UnVuOnYxOmpzNTh0azZ5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T02:42:52Z,64.0,0.010481484349047075,128.0,16.0,32.0,4.0,5.0,30000.0,4000.0,300.0,0.5,adamw,0.001,0.2,AGTwRD,216.904541015625,141.0485076904297,126.20751953125,-1.7066781520843506,167.1962890625,118.18608856201172,136.44378662109375,132.43216552734376
77ndacla,UnVuOnYxOjc3bmRhY2xhOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T02:40:56Z,64.0,0.0031506819902173207,256.0,16.0,32.0,4.0,5.0,30000.0,4000.0,1200.0,0.3,adamw,0.001,0.3,AGTwRD,213.9600372314453,188.0585479736328,243.14108276367188,-1.6336898803710938,179.1439666748047,164.29510498046875,263.777587890625,172.82239990234376
37ebary9,UnVuOnYxOjM3ZWJhcnk5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-08T02:21:27Z,32.0,0.0053928737979756615,256.0,20.0,32.0,4.0,3.0,18000.0,8000.0,800.0,0.3,adamw,0.0001,0.1,MGT,247.96121215820312,147.3184814453125,84.71253204345703,-5.151754379272461,194.3889312744141,119.01952362060548,82.8573989868164,146.9796396891276
afd0hstu,UnVuOnYxOmFmZDBoc3R1Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGT,2025-12-08T02:08:03Z,16.0,0.004266982227879355,256.0,20.0,0.0,4.0,3.0,18000.0,8000.0,1200.0,0.5,adamw,0.0001,0.2,,651.9903564453125,422.8507690429687,476.3633728027344,-41.53180313110352,156.61302185058594,120.72142791748048,145.69374084472656,637.8012084960938
jlzq4fv9,UnVuOnYxOmpsenE0ZnY5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T01:58:10Z,64.0,0.01963107897865726,128.0,0.0,32.0,4.0,5.0,18000.0,12000.0,300.0,0.1,adamw,0.0001,0.0,Macros,132.36756896972656,101.94097900390624,88.6911392211914,0.5569210648536682,100.9311752319336,83.54319763183594,86.99716186523438,102.16297607421876
paq7rzqs,UnVuOnYxOnBhcTdyenFzOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T01:55:35Z,64.0,0.016776538901613628,256.0,0.0,32.0,4.0,5.0,30000.0,12000.0,1200.0,0.5,adamw,0.0,0.3,LagRD,137.19972229003906,106.9548797607422,77.37129211425781,0.5534254312515259,111.3994140625,87.16657257080078,75.0003890991211,114.5270492553711
hsysha74,UnVuOnYxOmhzeXNoYTc0Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T01:48:29Z,64.0,0.006406770516377322,200.0,32.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.5,adamw,0.0,0.0,MGTwRD,193.63050842285156,125.88497924804688,75.01912689208984,-3.1085405349731445,151.5085906982422,103.27204132080078,83.24136352539062,131.62224578857422
h8wpoqso,UnVuOnYxOmg4d3BvcXNvOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T01:48:05Z,64.0,0.0067626148402264805,256.0,0.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.5,adamw,0.0001,0.3,AGTwRD,202.19537353515625,134.0992889404297,66.5298843383789,-1.3520238399505615,167.073486328125,112.9013214111328,68.01823425292969,119.95721740722657
m53evk62,UnVuOnYxOm01M2V2azYyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T01:27:29Z,64.0,0.0195365399107888,128.0,16.0,16.0,4.0,5.0,30000.0,12000.0,1200.0,0.5,adamw,0.0,0.2,MGTwRD,219.36122131347656,143.29737854003906,128.46498107910156,-4.2730231285095215,170.858154296875,122.74867248535156,144.4609832763672,138.9560119628906
6okwtaxr,UnVuOnYxOjZva3d0YXhyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T01:11:48Z,32.0,0.011765475608234929,128.0,0.0,32.0,4.0,5.0,30000.0,12000.0,1200.0,0.1,adamw,0.001,0.1,Macros,156.37088012695312,96.34078216552734,147.81895446777344,0.3816566467285156,99.83259582519533,72.4762191772461,147.7519989013672,252.4315216064453
6b7mhh1u,UnVuOnYxOjZiN21oaDF1Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T01:06:30Z,64.0,0.012928908330144689,256.0,0.0,32.0,4.0,5.0,30000.0,8000.0,1200.0,0.5,adamw,0.0001,0.1,AGTwRD,231.6363220214844,149.6253204345703,64.2225112915039,-2.086829662322998,189.78143310546875,123.91950988769533,74.8638687133789,142.86465148925782
rxu8q1rs,UnVuOnYxOnJ4dThxMXJzOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGT,2025-12-08T01:05:27Z,32.0,0.00636166160977454,256.0,20.0,16.0,4.0,5.0,12000.0,8000.0,1200.0,0.5,adamw,0.0001,0.2,,220.673828125,135.710693359375,94.80728912353516,-3.87229061126709,169.80953979492188,108.77003479003906,95.99624633789062,128.21451568603516
845u2bao,UnVuOnYxOjg0NXUyYmFvOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T00:46:01Z,64.0,0.014501084533581208,256.0,20.0,0.0,4.0,5.0,12000.0,8000.0,1200.0,0.5,adamw,0.0,0.0,LagRD,184.47000122070312,152.00213623046875,250.2859649658203,0.19269239902496335,230.42379760742188,185.021728515625,280.0751953125,315.0100921630859
vm31yn05,UnVuOnYxOnZtMzF5bjA1Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T00:13:38Z,64.0,0.0008718553291711335,256.0,0.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.5,adamw,0.001,0.3,AGTwRD,119.14266204833984,95.6181182861328,85.42838287353516,0.18335384130477905,82.34141540527344,69.1039047241211,90.0443344116211,140.54132690429688
ejp2wnwz,UnVuOnYxOmVqcDJ3bnd6Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T00:08:28Z,64.0,0.01901892792157089,256.0,0.0,20.0,4.0,5.0,18000.0,4000.0,800.0,0.5,adamw,0.001,0.3,AGTwRD,217.52149963378903,135.92649841308594,53.120811462402344,-1.722097635269165,174.2097930908203,111.7507095336914,55.74925994873047,130.7364074707031
ko1uv19e,UnVuOnYxOmtvMXV2MTllOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-07T23:58:11Z,64.0,0.01866033199282908,256.0,32.0,32.0,4.0,3.0,18000.0,12000.0,1200.0,0.3,adamw,0.0,0.2,MGTwRD,237.58485412597656,155.703125,93.04171752929688,-5.185539245605469,184.5838165283203,123.08937072753906,90.7732162475586,136.27749633789062
j1bkx4gr,UnVuOnYxOmoxYmt4NGdyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-07T23:44:51Z,64.0,0.018859929075170753,200.0,16.0,32.0,4.0,3.0,30000.0,12000.0,1200.0,0.3,adamw,0.0,0.1,Macros,222.1281585693359,141.3359375,121.6236801147461,-0.2477428913116455,174.50250244140625,121.1947784423828,141.50140380859375,141.4741973876953
0lxu2k3h,UnVuOnYxOjBseHUyazNoOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-07T23:41:54Z,64.0,0.005217163914484264,200.0,32.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.5,adamw,0.001,0.0,MGTwRD,233.74673461914065,144.589599609375,67.43013000488281,-4.987301349639893,169.00875854492188,108.64950561523438,62.163055419921875,136.47984822591147
q82nbq54,UnVuOnYxOnE4Mm5icTU0Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-07T23:33:23Z,64.0,0.018289985521551935,256.0,32.0,32.0,4.0,5.0,18000.0,12000.0,1200.0,0.1,adamw,0.001,0.0,Macros,73.60751342773438,57.98993682861328,52.47149658203125,0.8629869222640991,66.4917984008789,51.872745513916016,52.08672332763672,155.6669479370117
3rynir1j,UnVuOnYxOjNyeW5pcjFqOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-07T23:22:53Z,32.0,0.016117351291760527,256.0,32.0,32.0,4.0,5.0,30000.0,12000.0,300.0,0.5,adamw,0.0,0.3,LagRD,222.0318145751953,139.30320739746094,76.88687133789062,-0.1695479154586792,175.89451599121094,114.95230865478516,79.9771957397461,131.72006378173828
yr1l08mt,UnVuOnYxOnlyMWwwOG10Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-07T23:18:19Z,64.0,0.012925912498435634,256.0,16.0,32.0,4.0,3.0,18000.0,12000.0,300.0,0.5,adamw,0.0001,0.1,LagRD,223.8647003173828,147.2476043701172,126.86417388916016,-0.18893694877624512,174.8933868408203,126.1192855834961,140.94102478027344,137.78461201985678
g9di4niy,UnVuOnYxOmc5ZGk0bml5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-07T23:04:06Z,64.0,0.019604186760576115,256.0,16.0,32.0,4.0,5.0,30000.0,4000.0,1200.0,0.3,adamw,0.001,0.2,AGTwRD,220.788818359375,141.9205780029297,122.8247528076172,-1.8044869899749756,170.7238311767578,119.23999786376952,132.3769989013672,137.14593048095702
mu2w2e5r,UnVuOnYxOm11MncyZTVyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-07T22:49:04Z,64.0,0.0037810596846859783,256.0,16.0,32.0,4.0,3.0,18000.0,8000.0,1200.0,0.5,adamw,0.001,0.0,Macros,251.57711791992188,151.41981506347656,65.205322265625,-0.6005164384841919,250.9821929931641,151.0164031982422,76.54959869384766,258.92808532714844
bfvbwq97,UnVuOnYxOmJmdmJ3cTk3Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-07T22:46:23Z,64.0,0.012397145355724727,200.0,32.0,32.0,4.0,3.0,18000.0,8000.0,1200.0,0.5,adamw,0.0001,0.1,MGTwRD,250.9708709716797,158.48175048828125,80.34696960449219,-5.902185440063477,198.70162963867188,129.22293090820312,81.6041259765625,148.81054178873697
zp3mjrwv,UnVuOnYxOnpwM21qcnd2Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-07T22:10:52Z,64.0,0.015891272277222406,256.0,16.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.3,adamw,0.0001,0.0,Macros,109.80746459960938,76.8340835571289,54.605560302734375,0.6950830221176147,114.25955200195312,78.50853729248047,58.352684020996094,227.87904357910156
w71wvjr3,UnVuOnYxOnc3MXd2anIzOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-07T21:55:23Z,32.0,0.01533503254148156,128.0,32.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.5,adamw,0.0,0.0,LagRD,992.1878662109376,613.9302368164062,444.1535339355469,-22.354759216308594,703.6987915039062,467.4726867675781,496.2477111816406,853.114712524414
0bni5yia,UnVuOnYxOjBibmk1eWlhOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AllVar,2025-12-07T21:15:32Z,16.0,0.00935827586415266,256.0,20.0,32.0,4.0,5.0,30000.0,8000.0,1200.0,0.3,adamw,0.001,0.1,AllVar,166.95887756347656,127.77452850341795,132.4086456298828,-3.276486396789551,146.2145538330078,106.8490219116211,125.87022399902344,169.30999145507812
5wxyinwi,UnVuOnYxOjV3eHlpbndpOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-07T21:08:24Z,64.0,0.010432380155621424,200.0,20.0,32.0,4.0,5.0,30000.0,12000.0,1200.0,0.5,adamw,0.0001,0.0,AGTwRD,205.9524688720703,144.33111572265625,88.77301025390625,-1.440244197845459,162.70664978027344,116.33001708984376,86.8790283203125,127.80355377197266
4arj3n1k,UnVuOnYxOjRhcmozbjFrOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-07T21:06:15Z,64.0,0.011057097515782852,256.0,20.0,32.0,4.0,5.0,30000.0,8000.0,800.0,0.5,adamw,0.0,0.2,AGTwRD,219.32098388671875,146.4905548095703,136.11227416992188,-1.7673215866088867,170.99200439453125,125.10906982421876,149.0889129638672,135.84693908691406
3q4e4z9j,UnVuOnYxOjNxNGU0ejlqOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-07T20:40:22Z,64.0,0.0037938005189897257,200.0,20.0,32.0,4.0,5.0,12000.0,8000.0,1200.0,0.5,adamw,0.0001,0.2,MGTwRD,213.29232788085935,139.2602081298828,124.71463775634766,-3.98529052734375,162.00791931152344,109.04104614257812,127.14226531982422,138.2120788574219
03p2amw4,UnVuOnYxOjAzcDJhbXc0Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-07T20:13:07Z,32.0,0.011137689930757606,200.0,16.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.3,adamw,0.0,0.1,Macros,224.3718719482422,141.91835021972656,96.6257095336914,-0.27307724952697754,172.47914123535156,117.5510482788086,106.7622528076172,137.53453063964844
dy95vb3z,UnVuOnYxOmR5OTV2YjN6Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-07T19:51:41Z,64.0,0.003668599037870711,256.0,16.0,32.0,4.0,5.0,18000.0,12000.0,1200.0,0.3,adamw,0.0,0.0,Macros,165.4622344970703,120.39058685302734,97.17070770263672,0.30766594409942627,169.7376708984375,118.93028259277344,106.2605972290039,205.8075729370117
e4l2a4jh,UnVuOnYxOmU0bDJhNGpoOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-07T19:37:55Z,64.0,0.011663604134155485,256.0,16.0,32.0,4.0,5.0,30000.0,12000.0,300.0,0.5,adamw,0.0,0.0,LagRD,216.9605712890625,170.57118225097656,157.7859649658203,-0.11673259735107422,188.4140167236328,158.7254180908203,179.86273193359375,197.54234924316407
hx7eqfh6,UnVuOnYxOmh4N2VxZmg2Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-07T19:09:21Z,16.0,0.000825127184895829,200.0,0.0,32.0,4.0,5.0,18000.0,12000.0,300.0,0.3,adamw,0.0001,0.3,MGT,1362.4918212890625,687.0531005859375,469.9745178222656,-184.73736572265625,306.1085205078125,163.7481231689453,126.1733627319336,1195.2148681640624
h0e1lghj,UnVuOnYxOmgwZTFsZ2hqOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-07T19:06:00Z,64.0,0.003652645791192001,256.0,0.0,32.0,4.0,5.0,30000.0,8000.0,1200.0,0.5,adamw,0.0001,0.2,AGTwRD,223.4309234619141,146.89039611816406,76.58905792236328,-1.872009515762329,171.27040100097656,114.74478149414062,73.4756088256836,136.45742492675782
t3jp64wl,UnVuOnYxOnQzanA2NHdsOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-07T19:03:55Z,64.0,0.019964000551358635,200.0,0.0,32.0,4.0,5.0,30000.0,4000.0,1200.0,0.5,adamw,0.0001,0.0,LagRD,103.2634048461914,84.40816497802734,112.29220581054688,0.747023344039917,84.8932876586914,67.45899963378906,115.31151580810548,193.24569091796872
m6v8y52y,UnVuOnYxOm02djh5NTJ5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-07T18:52:46Z,64.0,0.01400324631248593,128.0,0.0,32.0,4.0,3.0,18000.0,12000.0,1200.0,0.1,adamw,0.0001,0.0,Macros,86.18720245361328,62.77519607543945,74.3585205078125,0.8121533393859863,69.543701171875,52.16798782348633,72.4587173461914,94.70257568359376
i6mvefqq,UnVuOnYxOmk2bXZlZnFxOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-07T18:27:34Z,32.0,0.014925056991072995,256.0,16.0,32.0,4.0,5.0,30000.0,12000.0,1200.0,0.5,adamw,0.0001,0.1,LagRD,177.73068237304688,112.34974670410156,52.51243591308594,0.25060218572616577,134.6193084716797,85.61109924316406,48.939796447753906,120.33412322998046
4qv4p2a0,UnVuOnYxOjRxdjRwMmEwOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-07T18:26:05Z,64.0,0.014992039858157398,256.0,32.0,16.0,4.0,3.0,30000.0,4000.0,1200.0,0.3,adamw,0.001,0.3,AGTwRD,218.9893798828125,141.53709411621094,123.30235290527344,-1.758960247039795,169.02569580078125,116.05376434326172,129.2188262939453,133.52378845214844
ws6u2irq,UnVuOnYxOndzNnUyaXJxOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGT,2025-12-07T18:14:57Z,16.0,0.003160589003989017,256.0,20.0,16.0,4.0,5.0,12000.0,8000.0,1200.0,0.5,adamw,0.0001,0.3,,207.95323181152344,133.74681091308594,121.12227630615234,-3.3267602920532227,171.06674194335938,120.5621337890625,139.1448974609375,133.45197143554688
op92gmgf,UnVuOnYxOm9wOTJnbWdmOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-07T18:14:53Z,64.0,0.01121421154219575,256.0,32.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.3,adamw,0.0,0.0,LagRD,374.1588134765625,187.83627319335935,99.4705581665039,-2.3212344646453857,236.79611206054688,144.23587036132812,106.39474487304688,252.15253753662108
