Country,Lag,MAE,RMSE,MAPE,Model,Sub-Model,Variation
LT,1,53.20855932,59.2352416,7.705622467,ElasticNet,Macros,KWO
LT,2,47.38358028,54.86734361,6.907480396,ElasticNet,Macros,KWO
LT,3,42.78460127,51.69954224,6.277325572,ElasticNet,Macros,KWO
CO,1,139.0088897,157.7880878,9.484920863,ElasticNet,Macros,KWO
CO,2,160.2692326,173.6143645,11.8312043,ElasticNet,Macros,KWO
CO,3,163.5189067,177.0022498,11.99284968,ElasticNet,Macros,KWO
CA,1,1256.867922,3052.114166,7.775495205,LinSVR,MGT,KWO
CA,2,1132.42279,2720.608921,6.881700948,LinSVR,MGT,KWO
CA,3,1193.48355,2528.279844,6.804871674,LinSVR,MGT,KWO
DE,1,3769.263649,6590.327508,4.523593022,LinSVR,MGT,KWO
DE,2,4105.374279,5637.311611,4.802550211,LinSVR,MGT,KWO
DE,3,4154.187005,5692.625552,4.774654312,LinSVR,MGT,KWO
JP,1,8771.833309,18555.38242,7.828184852,LinSVR,MGT,KWO
JP,2,8767.519193,18681.1186,7.844727964,LinSVR,MGT,KWO
JP,3,8700.96889,18357.05927,7.75856608,LinSVR,MGT,KWO
KR,1,10386.93109,13874.29808,23.84250455,LinSVR,MGT,KWO
KR,2,9121.772139,13213.80866,23.98972027,LinSVR,MGT,KWO
KR,3,8148.551687,11692.28193,19.43742548,LinSVR,MGT,KWO
CH,1,2546.888662,2938.504648,17.51512131,LinSVR,MGT,KWO
CH,2,1895.708006,2551.355915,14.55538003,LinSVR,MGT,KWO
CH,3,2135.830607,3336.323043,18.56155495,LinSVR,MGT,KWO
GB,1,3428.638624,4999.247081,6.058134378,LinSVR,MGT,KWO
GB,2,3145.595512,4684.856411,5.486727487,LinSVR,MGT,KWO
GB,3,4190.374147,5253.044124,7.607749101,LinSVR,MGT,KWO
US,1,39267.42607,60200.16033,9.456254302,LinSVR,MGT,KWO
US,2,28938.7726,46720.84475,6.875188274,LinSVR,MGT,KWO
US,3,27389.51728,41571.79566,6.424136383,LinSVR,MGT,KWO
CN,1,96430.10235,113078.1434,74.2262413,LinSVR,MGT,KWO
CN,2,81806.0151,97190.85974,69.86190297,LinSVR,MGT,KWO
CN,3,71180.39394,87647.20434,66.62513562,LinSVR,MGT,KWO
CA,1,5843.393208,6419.95876,45.12099204,LinSVR,AGT,KWO
CA,2,7358.576159,8128.770172,59.21629602,LinSVR,AGT,KWO
CA,3,4404.161519,5143.006805,35.3252508,LinSVR,AGT,KWO
DE,1,17571.63885,18954.75642,26.84832409,LinSVR,AGT,KWO
DE,2,13961.80326,16961.9834,23.80778384,LinSVR,AGT,KWO
DE,3,9157.566064,11311.58711,15.08541548,LinSVR,AGT,KWO
JP,1,37557.92618,42161.35212,42.32508257,LinSVR,AGT,KWO
JP,2,37656.6754,43717.20225,43.57841683,LinSVR,AGT,KWO
JP,3,35520.30426,41346.37974,41.08696204,LinSVR,AGT,KWO
KR,1,34074.83742,38609.38023,78.58837054,LinSVR,AGT,KWO
KR,2,32875.65462,40053.75047,65.65964346,LinSVR,AGT,KWO
KR,3,32495.36208,39236.91925,66.26530925,LinSVR,AGT,KWO
CH,1,3429.433989,4551.698736,23.71499492,LinSVR,AGT,KWO
CH,2,3179.26474,4141.219357,22.21156433,LinSVR,AGT,KWO
CH,3,2948.946264,3799.328976,20.65838088,LinSVR,AGT,KWO
GB,1,2839.239928,3417.150557,7.123958494,LinSVR,AGT,KWO
GB,2,2936.906349,3386.972705,8.811423803,LinSVR,AGT,KWO
GB,3,1460.482456,1749.731512,4.116384687,LinSVR,AGT,KWO
US,1,114929.9815,128623.3897,41.50455188,LinSVR,AGT,KWO
US,2,89562.47298,106170.2992,31.39543834,LinSVR,AGT,KWO
US,3,80798.52765,97566.40283,28.86801429,LinSVR,AGT,KWO
CN,1,141761.6282,169495.2636,222.273514,LinSVR,AGT,KWO
CN,2,141583.8124,169244.8598,222.1211003,LinSVR,AGT,KWO
CN,3,141502.9444,169112.622,222.1002608,LinSVR,AGT,KWO
CA,1,133.5883969,350.2331979,0.526910435,LinSVR,MGTwRD,KWO
CA,2,155.4849911,356.9144353,0.598137079,LinSVR,MGTwRD,KWO
CA,3,171.1509728,366.692269,0.652203678,LinSVR,MGTwRD,KWO
DE,1,996.6213989,1300.414859,0.880155447,LinSVR,MGTwRD,KWO
DE,2,825.0137768,1103.834511,0.730750213,LinSVR,MGTwRD,KWO
DE,3,685.7151017,962.337689,0.612104858,LinSVR,MGTwRD,KWO
JP,1,837.220671,1578.495633,0.546269055,LinSVR,MGTwRD,KWO
JP,2,793.58074,1891.282653,0.523255355,LinSVR,MGTwRD,KWO
JP,3,801.9292174,1850.665829,0.535546929,LinSVR,MGTwRD,KWO
KR,1,1032.534577,1782.315944,1.983401568,LinSVR,MGTwRD,KWO
KR,2,1050.419315,1789.107582,2.016286187,LinSVR,MGTwRD,KWO
KR,3,1078.772072,1802.372196,2.057402266,LinSVR,MGTwRD,KWO
CH,1,450.0385719,675.5637511,2.9156518,LinSVR,MGTwRD,KWO
CH,2,478.9946423,694.7336769,3.098159798,LinSVR,MGTwRD,KWO
CH,3,411.4638161,647.3741279,2.692244734,LinSVR,MGTwRD,KWO
GB,1,502.4873187,1908.480261,0.783414812,LinSVR,MGTwRD,KWO
GB,2,513.5299561,1912.465341,0.795745361,LinSVR,MGTwRD,KWO
GB,3,528.1669858,1917.109275,0.812162137,LinSVR,MGTwRD,KWO
US,1,2131.76618,4791.23341,0.448993127,LinSVR,MGTwRD,KWO
US,2,1699.902454,4779.651084,0.377073193,LinSVR,MGTwRD,KWO
US,3,1672.139932,4712.642813,0.373027356,LinSVR,MGTwRD,KWO
CN,1,2511.269622,6742.901673,1.324603911,LinSVR,MGTwRD,KWO
CN,2,2779.066198,6988.170957,1.535349899,LinSVR,MGTwRD,KWO
CN,3,3056.256671,7097.48707,1.561513336,LinSVR,MGTwRD,KWO
CA,1,390.5143459,460.6354195,2.510966595,LinSVR,AGTwRD,KWO
CA,2,825.0922705,937.5320113,4.807546979,LinSVR,AGTwRD,KWO
CA,3,753.2519078,869.1248173,4.364062494,LinSVR,AGTwRD,KWO
DE,1,2086.064795,2334.078679,2.911027121,LinSVR,AGTwRD,KWO
DE,2,2073.676837,2316.127866,2.926859735,LinSVR,AGTwRD,KWO
DE,3,2377.933869,2558.434403,3.370158888,LinSVR,AGTwRD,KWO
JP,1,3800.111267,4971.565667,2.924549501,LinSVR,AGTwRD,KWO
JP,2,4437.079681,6300.244689,3.181647315,LinSVR,AGTwRD,KWO
JP,3,5091.227,7096.203207,3.626636055,LinSVR,AGTwRD,KWO
KR,1,1512.479844,2132.000035,2.76012246,LinSVR,AGTwRD,KWO
KR,2,1024.523021,1299.44891,3.238441869,LinSVR,AGTwRD,KWO
KR,3,822.2153575,1170.961985,3.248509696,LinSVR,AGTwRD,KWO
CH,1,815.2135221,942.5795251,7.731279679,LinSVR,AGTwRD,KWO
CH,2,814.413717,844.8100342,8.058981983,LinSVR,AGTwRD,KWO
CH,3,887.0226279,887.0892341,9.122692446,LinSVR,AGTwRD,KWO
GB,1,1141.255731,1279.26103,2.885879409,LinSVR,AGTwRD,KWO
GB,2,1125.396517,1440.263621,2.601337503,LinSVR,AGTwRD,KWO
GB,3,2925.312218,5235.337258,5.245346982,LinSVR,AGTwRD,KWO
US,1,7086.51611,8902.291651,2.163672723,LinSVR,AGTwRD,KWO
US,2,6810.56566,8675.788335,1.972405244,LinSVR,AGTwRD,KWO
US,3,10122.60546,11774.89472,2.98075632,LinSVR,AGTwRD,KWO
CN,1,20439.63689,26474.30045,7.01785467,LinSVR,AGTwRD,KWO
CN,2,11631.95777,14054.28111,5.143432979,LinSVR,AGTwRD,KWO
CN,3,12375.43459,15007.24577,5.42915699,LinSVR,AGTwRD,KWO
CA,1,156.814757,363.005563,0.606007353,LinSVR,AllVar,KWO
CA,2,168.6891253,367.981808,0.64283464,LinSVR,AllVar,KWO
CA,3,180.2671173,375.6117212,0.687817419,LinSVR,AllVar,KWO
DE,1,762.7334493,1050.547402,0.675344437,LinSVR,AllVar,KWO
DE,2,615.6813688,898.6783845,0.548887644,LinSVR,AllVar,KWO
DE,3,549.7952492,841.7763767,0.492727866,LinSVR,AllVar,KWO
JP,1,1209.438776,1850.527544,0.770556991,LinSVR,AllVar,KWO
JP,2,1076.030865,1967.036428,0.692216063,LinSVR,AllVar,KWO
JP,3,1026.140165,1903.088052,0.668226304,LinSVR,AllVar,KWO
KR,1,858.5836847,1619.019109,1.671719014,LinSVR,AllVar,KWO
KR,2,828.1953153,1614.83628,1.595732614,LinSVR,AllVar,KWO
KR,3,846.120247,1609.488338,1.584706456,LinSVR,AllVar,KWO
CH,1,452.5224776,681.5822141,2.938240632,LinSVR,AllVar,KWO
CH,2,393.1919643,636.2142784,2.602689484,LinSVR,AllVar,KWO
CH,3,249.1470002,508.6392478,1.83720391,LinSVR,AllVar,KWO
GB,1,540.7083379,1931.135773,0.825302334,LinSVR,AllVar,KWO
GB,2,582.0812052,1938.718726,0.906869164,LinSVR,AllVar,KWO
GB,3,573.112183,1927.035161,0.912032494,LinSVR,AllVar,KWO
US,1,2644.40721,5338.951469,0.513648996,LinSVR,AllVar,KWO
US,2,2213.983725,4965.192966,0.448787919,LinSVR,AllVar,KWO
US,3,2255.931741,4933.00078,0.455850367,LinSVR,AllVar,KWO
CN,1,4680.113056,7295.664953,2.713838409,LinSVR,AllVar,KWO
CN,2,4885.621288,7482.779858,2.890990766,LinSVR,AllVar,KWO
CN,3,5176.128623,7607.959985,2.978633902,LinSVR,AllVar,KWO
AU,1,2396.419527,2682.646809,14.37913163,LinSVR,Macros,KWO
AU,2,2256.539439,2476.536785,13.39117686,LinSVR,Macros,KWO
AU,3,1981.01263,2186.991837,11.56067874,LinSVR,Macros,KWO
AT,1,92.84644201,112.8275403,1.827912238,LinSVR,Macros,KWO
AT,2,83.31486809,111.5956298,1.511075226,LinSVR,Macros,KWO
AT,3,84.45002805,117.5642294,1.461762862,LinSVR,Macros,KWO
BE,1,381.3686297,569.0924247,2.906728022,LinSVR,Macros,KWO
BE,2,447.1826651,596.0718847,3.749554108,LinSVR,Macros,KWO
BE,3,497.4398255,655.9055123,4.162522169,LinSVR,Macros,KWO
CA,1,649.0706446,728.2751703,4.15790577,LinSVR,Macros,KWO
CA,2,933.6862024,1037.561694,5.419146765,LinSVR,Macros,KWO
CA,3,914.2159594,1018.807817,5.358424842,LinSVR,Macros,KWO
CZ,1,197.7727904,231.3688987,3.268590787,LinSVR,Macros,KWO
CZ,2,189.5721884,236.9592525,3.176854114,LinSVR,Macros,KWO
CZ,3,235.1807842,260.7017317,4.225355872,LinSVR,Macros,KWO
DK,1,438.2408597,506.2695563,8.69577367,LinSVR,Macros,KWO
DK,2,473.3464103,572.8875931,9.220582849,LinSVR,Macros,KWO
DK,3,437.6707611,533.5938415,8.600649122,LinSVR,Macros,KWO
FI,1,398.7982921,476.287877,9.309632218,LinSVR,Macros,KWO
FI,2,494.1288517,574.9969026,10.98345239,LinSVR,Macros,KWO
FI,3,482.2148678,556.9856158,10.76752968,LinSVR,Macros,KWO
FR,1,1013.016698,1195.900696,2.164301045,LinSVR,Macros,KWO
FR,2,1047.585338,1246.763869,2.248391231,LinSVR,Macros,KWO
FR,3,1061.469443,1232.718522,2.258846199,LinSVR,Macros,KWO
DE,1,2151.919975,2390.008236,3.042910295,LinSVR,Macros,KWO
DE,2,2130.726705,2324.50457,3.016778651,LinSVR,Macros,KWO
DE,3,2405.996071,2576.074478,3.405931615,LinSVR,Macros,KWO
GR,1,125.9056954,185.1338057,6.970963894,LinSVR,Macros,KWO
GR,2,128.9172629,157.621388,7.682999241,LinSVR,Macros,KWO
GR,3,122.5193103,160.6875538,7.981073672,LinSVR,Macros,KWO
HU,1,214.0902427,288.0228737,7.892652113,LinSVR,Macros,KWO
HU,2,276.686967,342.8079223,9.993926276,LinSVR,Macros,KWO
HU,3,259.8806688,318.2840732,9.579516341,LinSVR,Macros,KWO
IS,1,36.64258322,46.19425381,12.76069642,LinSVR,Macros,KWO
IS,2,46.09418592,58.71247749,16.65168839,LinSVR,Macros,KWO
IS,3,47.93630237,60.95105072,17.77800938,LinSVR,Macros,KWO
IE,1,141.4467827,148.6367892,5.399338237,LinSVR,Macros,KWO
IE,2,109.0591541,128.5893151,5.41161181,LinSVR,Macros,KWO
IE,3,112.8677312,129.9422221,5.689439631,LinSVR,Macros,KWO
IT,1,1484.721573,1758.399245,6.816918444,LinSVR,Macros,KWO
IT,2,1479.697118,1685.504296,6.560282715,LinSVR,Macros,KWO
IT,3,1149.80653,1331.629608,5.005383848,LinSVR,Macros,KWO
JP,1,3603.386279,4659.033815,2.805661673,LinSVR,Macros,KWO
JP,2,4122.604913,5886.8788,2.974370368,LinSVR,Macros,KWO
JP,3,5173.73086,6890.274005,3.7286776,LinSVR,Macros,KWO
KR,1,1424.932611,1980.242147,2.738795883,LinSVR,Macros,KWO
KR,2,1014.947533,1228.345187,2.987283921,LinSVR,Macros,KWO
KR,3,769.8155122,917.6702845,2.685892534,LinSVR,Macros,KWO
LU,1,88.74482316,106.2645577,11.31904503,LinSVR,Macros,KWO
LU,2,74.47658766,115.7299814,9.18044856,LinSVR,Macros,KWO
LU,3,80.5626834,105.8163179,10.19862472,LinSVR,Macros,KWO
MX,1,826.7343535,982.3093654,11.0181999,LinSVR,Macros,KWO
MX,2,826.4763222,978.7316812,10.93745735,LinSVR,Macros,KWO
MX,3,894.5194506,1041.997248,11.70129282,LinSVR,Macros,KWO
NL,1,526.5430398,648.5593767,4.116616813,LinSVR,Macros,KWO
NL,2,555.8483423,696.4546565,4.300065333,LinSVR,Macros,KWO
NL,3,491.5106676,631.2136995,3.859823066,LinSVR,Macros,KWO
NZ,1,221.307699,254.8729371,12.2907106,LinSVR,Macros,KWO
NZ,2,217.6879748,251.1981804,12.06939795,LinSVR,Macros,KWO
NZ,3,230.2147923,264.0803485,12.77557036,LinSVR,Macros,KWO
NO,1,344.5183143,389.467926,6.550152653,LinSVR,Macros,KWO
NO,2,449.1528471,515.9852216,8.598170343,LinSVR,Macros,KWO
NO,3,441.7597303,524.2167156,8.013863014,LinSVR,Macros,KWO
PL,1,557.929202,708.7385852,5.442545961,LinSVR,Macros,KWO
PL,2,618.2824016,767.5976442,5.639495514,LinSVR,Macros,KWO
PL,3,668.4327098,867.2057,5.698957168,LinSVR,Macros,KWO
PT,1,160.2984079,337.9814909,5.498449333,LinSVR,Macros,KWO
PT,2,170.9118111,335.0481476,5.712367509,LinSVR,Macros,KWO
PT,3,188.3128961,335.4544324,5.779892063,LinSVR,Macros,KWO
SK,1,254.0217919,337.8912687,16.43747041,LinSVR,Macros,KWO
SK,2,217.4797777,299.1459511,14.81504746,LinSVR,Macros,KWO
SK,3,204.8496949,296.4331126,14.3339247,LinSVR,Macros,KWO
ES,1,483.7272041,539.8511763,4.821547208,LinSVR,Macros,KWO
ES,2,347.8162409,447.2248098,3.395713916,LinSVR,Macros,KWO
ES,3,447.8361671,525.5237429,4.287612508,LinSVR,Macros,KWO
SE,1,739.0594695,919.4926714,5.197312561,LinSVR,Macros,KWO
SE,2,777.9529128,954.5075962,5.42089582,LinSVR,Macros,KWO
SE,3,785.4425944,965.7223823,5.593116415,LinSVR,Macros,KWO
CH,1,930.0739248,1112.371353,10.37460488,LinSVR,Macros,KWO
CH,2,888.7650841,1070.040878,9.931117954,LinSVR,Macros,KWO
CH,3,1219.455432,1364.923861,13.3499831,LinSVR,Macros,KWO
TR,1,455.8763049,552.4042077,6.232819839,LinSVR,Macros,KWO
TR,2,599.9571739,714.8174119,7.365009024,LinSVR,Macros,KWO
TR,3,607.3693298,711.5688527,7.486119798,LinSVR,Macros,KWO
GB,1,1431.610461,1775.415603,3.256469135,LinSVR,Macros,KWO
GB,2,1391.383579,1744.007258,2.980016087,LinSVR,Macros,KWO
GB,3,2377.464029,4413.970659,4.21699965,LinSVR,Macros,KWO
US,1,8077.240218,9903.801927,2.396094226,LinSVR,Macros,KWO
US,2,6086.283232,8080.958214,1.772905189,LinSVR,Macros,KWO
US,3,9338.268728,10880.84895,2.780636881,LinSVR,Macros,KWO
AR,1,390.7767455,438.6543799,12.84177381,LinSVR,Macros,KWO
AR,2,495.2813555,570.649121,14.87252266,LinSVR,Macros,KWO
AR,3,490.9078093,588.5656912,14.53840745,LinSVR,Macros,KWO
CL,1,64.97117528,80.77530433,5.294956847,LinSVR,Macros,KWO
CL,2,56.3900274,61.13232882,4.126542188,LinSVR,Macros,KWO
CL,3,51.86601125,56.72989638,3.921571366,LinSVR,Macros,KWO
CN,1,9614.488417,11926.1149,5.123878614,LinSVR,Macros,KWO
CN,2,9843.85464,12173.64169,5.268818352,LinSVR,Macros,KWO
CN,3,9829.408454,11312.9287,5.031260832,LinSVR,Macros,KWO
EE,1,25.79886956,35.18747233,5.704585947,LinSVR,Macros,KWO
EE,2,30.76691254,39.75393546,7.053718054,LinSVR,Macros,KWO
EE,3,28.24679423,34.23679356,6.704817499,LinSVR,Macros,KWO
IL,1,374.2302751,471.9325192,3.713624399,LinSVR,Macros,KWO
IL,2,424.8833274,553.9811338,4.347143184,LinSVR,Macros,KWO
IL,3,417.230999,540.2441226,4.327720681,LinSVR,Macros,KWO
RO,1,144.2460423,159.9637605,9.814001377,LinSVR,Macros,KWO
RO,2,91.39437092,96.27525083,6.720679335,LinSVR,Macros,KWO
RO,3,84.88038192,92.0410986,6.310983172,LinSVR,Macros,KWO
RU,1,3956.086288,4606.183671,10.96566493,LinSVR,Macros,KWO
RU,2,3386.373258,4119.330478,9.46531839,LinSVR,Macros,KWO
RU,3,2312.559696,3182.696178,6.75225365,LinSVR,Macros,KWO
SG,1,811.5997198,1005.893541,8.949181737,LinSVR,Macros,KWO
SG,2,1028.579239,1289.030337,11.20605531,LinSVR,Macros,KWO
SG,3,1076.909059,1280.148599,11.91600585,LinSVR,Macros,KWO
SI,1,68.44234565,77.10048368,7.489548171,LinSVR,Macros,KWO
SI,2,79.50408482,89.73189071,8.967306527,LinSVR,Macros,KWO
SI,3,100.8774394,117.3095963,11.74634703,LinSVR,Macros,KWO
ZA,1,188.7720471,217.9138523,5.455869179,LinSVR,Macros,KWO
ZA,2,244.1351316,261.3187607,6.256531924,LinSVR,Macros,KWO
ZA,3,295.4355197,383.601718,6.580399684,LinSVR,Macros,KWO
TW,1,1234.113022,1337.559993,3.981759549,LinSVR,Macros,KWO
TW,2,1382.800091,1520.949555,4.426329787,LinSVR,Macros,KWO
TW,3,1377.523904,1532.544116,4.442751323,LinSVR,Macros,KWO
LV,1,34.99861199,47.83071977,15.43335636,LinSVR,Macros,KWO
LV,2,37.81887564,50.21363597,16.28214461,LinSVR,Macros,KWO
LV,3,41.33059244,52.56939199,17.16589263,LinSVR,Macros,KWO
LT,1,86.08562084,114.7233549,10.80793068,LinSVR,Macros,KWO
LT,2,79.53255158,105.0562129,9.963517919,LinSVR,Macros,KWO
LT,3,81.01827238,104.5644227,10.28398404,LinSVR,Macros,KWO
CO,1,198.1696858,224.6398404,15.90289356,LinSVR,Macros,KWO
CO,2,206.2663438,235.4748086,16.44756924,LinSVR,Macros,KWO
CO,3,179.6844366,198.5559163,12.63962807,LinSVR,Macros,KWO
CA,1,208.1627415,711.3976577,0.977013042,RF,MGT,KWO
CA,2,223.361948,717.0562356,1.030230402,RF,MGT,KWO
CA,3,233.0218567,716.592868,1.065490827,RF,MGT,KWO
DE,1,636.879398,1477.97264,0.767418204,RF,MGT,KWO
DE,2,709.6833094,1536.930612,0.845366483,RF,MGT,KWO
DE,3,746.542642,1569.434859,0.883247269,RF,MGT,KWO
JP,1,753.4270576,1835.625101,0.633646648,RF,MGT,KWO
JP,2,814.1129949,1864.951265,0.671402127,RF,MGT,KWO
JP,3,846.638599,1880.286229,0.693425596,RF,MGT,KWO
KR,1,468.0401493,1207.942175,0.792438851,RF,MGT,KWO
KR,2,510.2954538,1216.156154,0.850940375,RF,MGT,KWO
KR,3,558.7490136,1298.471386,0.900455766,RF,MGT,KWO
CH,1,62.54255777,160.1487774,0.472058774,RF,MGT,KWO
CH,2,79.90806411,176.4994793,0.62882225,RF,MGT,KWO
CH,3,124.6914054,240.6915775,0.974014097,RF,MGT,KWO
GB,1,170.1085253,410.6903878,0.394917143,RF,MGT,KWO
GB,2,213.9038772,457.6617022,0.472601163,RF,MGT,KWO
GB,3,240.4347839,461.8880787,0.513338759,RF,MGT,KWO
US,1,2999.097435,8573.775662,0.78950704,RF,MGT,KWO
US,2,3064.833879,8359.520662,0.818147787,RF,MGT,KWO
US,3,3111.460492,8197.45875,0.828458942,RF,MGT,KWO
CN,1,751.4518472,2399.072099,0.487644745,RF,MGT,KWO
CN,2,1075.686425,3061.19222,0.581653742,RF,MGT,KWO
CN,3,1090.178234,2890.513635,0.578099909,RF,MGT,KWO
CA,1,379.3815019,442.2678862,2.468277788,RF,AGT,KWO
CA,2,357.6417803,432.5417702,2.386057663,RF,AGT,KWO
CA,3,419.9196369,501.2065887,2.597940127,RF,AGT,KWO
DE,1,2317.360132,3046.438017,3.115560671,RF,AGT,KWO
DE,2,2438.642225,2974.57035,3.190527938,RF,AGT,KWO
DE,3,1968.108016,2518.973853,2.75524985,RF,AGT,KWO
JP,1,3179.93283,3893.966399,2.632023473,RF,AGT,KWO
JP,2,3152.115787,4058.237142,2.61576103,RF,AGT,KWO
JP,3,3286.201376,4067.520063,2.696966502,RF,AGT,KWO
KR,1,3897.905989,5180.194281,8.650489355,RF,AGT,KWO
KR,2,4831.786373,6091.928171,9.538521528,RF,AGT,KWO
KR,3,5805.21033,7513.41901,10.67953593,RF,AGT,KWO
CH,1,523.6817266,729.1566363,4.815708672,RF,AGT,KWO
CH,2,546.1342648,701.6236313,4.885248422,RF,AGT,KWO
CH,3,733.3955586,1001.75761,6.523519845,RF,AGT,KWO
GB,1,2763.868338,5983.264819,5.457346136,RF,AGT,KWO
GB,2,2390.844277,4973.311618,4.841072859,RF,AGT,KWO
GB,3,1239.814123,1757.607361,3.013727657,RF,AGT,KWO
US,1,9324.317219,12766.46492,2.567429016,RF,AGT,KWO
US,2,8933.326224,12252.09931,2.494697264,RF,AGT,KWO
US,3,8892.944538,11839.03689,2.491209148,RF,AGT,KWO
CN,1,10769.98128,17544.60406,8.085621778,RF,AGT,KWO
CN,2,13015.32238,20345.54647,8.662962764,RF,AGT,KWO
CN,3,8949.602024,14050.49652,7.597915557,RF,AGT,KWO
CA,1,98.96183463,293.5336518,0.414339279,RF,MGTwRD,KWO
CA,2,109.3154333,315.5849568,0.435270835,RF,MGTwRD,KWO
CA,3,97.0260195,293.7851321,0.363804812,RF,MGTwRD,KWO
DE,1,162.7321886,378.5025672,0.162887414,RF,MGTwRD,KWO
DE,2,228.4897458,490.9144711,0.237671367,RF,MGTwRD,KWO
DE,3,220.1456438,473.7604026,0.211309187,RF,MGTwRD,KWO
JP,1,604.3171782,1694.227399,0.42744766,RF,MGTwRD,KWO
JP,2,723.8886391,1756.382402,0.502535523,RF,MGTwRD,KWO
JP,3,645.8859561,1600.553687,0.416752025,RF,MGTwRD,KWO
KR,1,469.4410538,1293.452587,0.943657132,RF,MGTwRD,KWO
KR,2,622.6347178,1393.269417,1.268825759,RF,MGTwRD,KWO
KR,3,694.9434444,1440.933671,1.387136197,RF,MGTwRD,KWO
CH,1,212.5762098,541.9582482,1.64140473,RF,MGTwRD,KWO
CH,2,205.10387,482.4973296,1.569812111,RF,MGTwRD,KWO
CH,3,246.7477353,543.7740234,1.897814228,RF,MGTwRD,KWO
GB,1,383.1475361,1878.142323,0.650694048,RF,MGTwRD,KWO
GB,2,376.817672,1762.243514,0.652439063,RF,MGTwRD,KWO
GB,3,425.194029,1872.15514,0.718347672,RF,MGTwRD,KWO
US,1,1477.362282,4237.54226,0.32559597,RF,MGTwRD,KWO
US,2,1780.468141,4557.061886,0.389138256,RF,MGTwRD,KWO
US,3,1774.321485,4582.460177,0.393744741,RF,MGTwRD,KWO
CN,1,1063.287817,4073.778874,0.403019199,RF,MGTwRD,KWO
CN,2,1491.467593,5032.546021,0.599679911,RF,MGTwRD,KWO
CN,3,1735.212015,5307.444311,0.759654683,RF,MGTwRD,KWO
CA,1,493.0419038,670.4056266,3.204542639,RF,AGTwRD,KWO
CA,2,626.0639789,813.5258147,3.948472861,RF,AGTwRD,KWO
CA,3,677.1633781,840.1149191,4.15680266,RF,AGTwRD,KWO
DE,1,2479.020074,2935.142634,3.433938763,RF,AGTwRD,KWO
DE,2,2658.207725,3282.774508,3.670109038,RF,AGTwRD,KWO
DE,3,3581.407327,4453.129075,5.073881986,RF,AGTwRD,KWO
JP,1,2860.112915,3991.931278,2.568869715,RF,AGTwRD,KWO
JP,2,3584.222575,4667.84896,3.182693486,RF,AGTwRD,KWO
JP,3,3420.319739,4691.062814,3.089242387,RF,AGTwRD,KWO
KR,1,1803.925944,2328.44088,5.289914357,RF,AGTwRD,KWO
KR,2,1961.138786,3012.884066,4.460011266,RF,AGTwRD,KWO
KR,3,4474.948201,6240.600778,7.962404955,RF,AGTwRD,KWO
CH,1,1023.848718,1210.974251,9.639088382,RF,AGTwRD,KWO
CH,2,958.7561792,1141.084521,9.008443442,RF,AGTwRD,KWO
CH,3,1021.88889,1222.272173,9.586651126,RF,AGTwRD,KWO
GB,1,1483.096431,1860.92346,3.229545885,RF,AGTwRD,KWO
GB,2,1065.778011,1317.729427,2.552284847,RF,AGTwRD,KWO
GB,3,1327.988609,1477.185764,3.021442136,RF,AGTwRD,KWO
US,1,6460.86951,8683.791548,1.864810918,RF,AGTwRD,KWO
US,2,7509.143754,8418.590871,2.218904528,RF,AGTwRD,KWO
US,3,4987.264178,6801.609502,1.632212821,RF,AGTwRD,KWO
CN,1,16658.69642,22452.96549,8.130262898,RF,AGTwRD,KWO
CN,2,21128.57777,25013.69433,7.414162772,RF,AGTwRD,KWO
CN,3,19457.54302,22676.68633,7.714786942,RF,AGTwRD,KWO
CA,1,87.91834209,279.6318246,0.342098309,RF,AllVar,KWO
CA,2,89.89226281,280.0650303,0.32534278,RF,AllVar,KWO
CA,3,96.05085096,287.1854607,0.357454882,RF,AllVar,KWO
DE,1,229.5017772,641.8536029,0.254038751,RF,AllVar,KWO
DE,2,243.9003857,599.4893501,0.257089383,RF,AllVar,KWO
DE,3,252.1531049,586.6102282,0.255854403,RF,AllVar,KWO
JP,1,583.1211647,1587.752663,0.396445426,RF,AllVar,KWO
JP,2,694.5265275,1733.693454,0.476515968,RF,AllVar,KWO
JP,3,678.5079846,1666.850969,0.434080122,RF,AllVar,KWO
KR,1,496.1100025,1401.331782,0.856197001,RF,AllVar,KWO
KR,2,671.1122821,1531.90611,1.144193484,RF,AllVar,KWO
KR,3,694.0064046,1530.010702,1.197398887,RF,AllVar,KWO
CH,1,193.6262246,479.3391345,1.442006669,RF,AllVar,KWO
CH,2,197.373808,419.4059996,1.422813853,RF,AllVar,KWO
CH,3,199.0074768,429.0423593,1.445643385,RF,AllVar,KWO
GB,1,367.410576,1874.130085,0.605272792,RF,AllVar,KWO
GB,2,375.2087348,1818.961146,0.630777729,RF,AllVar,KWO
GB,3,419.5830865,1830.640921,0.702322491,RF,AllVar,KWO
US,1,1591.243961,4404.245414,0.354391364,RF,AllVar,KWO
US,2,1583.326316,4361.585715,0.337216256,RF,AllVar,KWO
US,3,1663.288244,4413.220865,0.358550923,RF,AllVar,KWO
CN,1,1610.821253,6366.079609,0.926379283,RF,AllVar,KWO
CN,2,1845.297727,6128.575338,1.174973037,RF,AllVar,KWO
CN,3,1893.721187,6167.389142,1.180708087,RF,AllVar,KWO
AU,1,766.0297328,975.37476,4.003896502,RF,Macros,KWO
