,Country,Year,rd_expenditure,gdpca,unemp_rate,population,inflation,export_vol,import_vol,rd_expenditure_missing,gdpca_missing,unemp_rate_missing,population_missing,inflation_missing,export_vol_missing,import_vol_missing
1394,LT,2021,1143.66218553738,"43,454.73",7.113,2.801,115.745,17.006,19.898,0,0,0,0,0,0,0
1395,CO,2000,468.277583698245,"6,788.99",13.325,39.152,42.366,-0.484,15.145,0,0,0,0,0,0,0
1396,CO,2001,479.380388954668,"6,968.83",14.975,39.656,45.738,2.811,8.74,0,0,0,0,0,0,0
1397,CO,2002,571.063321716177,"7,164.27",15.583,40.156,48.642,-2.377,0.329,0,0,0,0,0,0,0
1398,CO,2003,648.351357524271,"7,497.59",14.108,40.661,52.105,7.36,8.17,0,0,0,0,0,0,0
1399,CO,2004,662.523628947525,"8,010.09",13.667,41.166,55.183,9.809,10.272,0,0,0,0,0,0,0
1400,CO,2005,661.141229547301,"8,523.85",11.808,41.672,57.968,5.714,11.902,0,0,0,0,0,0,0
1401,CO,2006,700.007705788222,"9,266.28",12.042,42.17,60.463,9.517,17.682,0,0,0,0,0,0,0
1402,CO,2007,832.68952928149,"10,041.63",11.192,42.659,63.814,6.22,13.858,0,0,0,0,0,0,0
1403,CO,2008,918.02149345209,"10,453.73",11.25,43.134,68.282,2.037,12.513,0,0,0,0,0,0,0
1404,CO,2009,919.431265063137,"10,524.82",12.208,43.609,71.145,-5.206,-8.647,0,0,0,0,0,0,0
1405,CO,2010,961.122841552328,"11,009.48",11.992,44.086,72.758,2.062,10.83,0,0,0,0,0,0,0
1406,CO,2011,1053.60481426559,"11,893.03",11.05,44.553,75.243,12.257,20.228,0,0,0,0,0,0,0
1407,CO,2012,1220.29483116898,"12,305.53",10.617,45.002,77.632,4.474,9.375,0,0,0,0,0,0,0
1408,CO,2013,1494.38423143414,"13,024.86",9.892,45.435,79.201,4.677,8.524,0,0,0,0,0,0,0
1409,CO,2014,1837.84073448132,"13,627.07",9.4,45.866,81.503,-0.289,7.76,0,0,0,0,0,0,0
1410,CO,2015,2280.67594902684,"13,611.44",9.2,46.314,85.57,1.658,-1.081,0,0,0,0,0,0,0
1411,CO,2016,1723.5503673584,"14,351.74",9.542,46.83,91.994,-0.209,-3.541,0,0,0,0,0,0,0
1412,CO,2017,1686.12662005526,"14,763.88",9.675,47.419,95.959,2.569,1.019,0,0,0,0,0,0,0
1413,CO,2018,2068.78207361632,"15,236.87",9.958,48.258,99.068,0.642,5.805,0,0,0,0,0,0,0
1414,CO,2019,2200.88037258108,"15,635.99",10.892,49.396,102.557,3.085,7.343,0,0,0,0,0,0,0
1415,CO,2020,1838.13316631041,"14,406.40",16.667,50.372,105.146,-22.657,-19.9,0,0,0,0,0,0,0
1416,,1991,186912.502358293,0,0,0,0,0,0,0,1,1,1,1,1,1
1417,,1992,186380.481082207,0,0,0,0,0,0,0,1,1,1,1,1,1
1418,,1993,184027.966004908,0,0,0,0,0,0,0,1,1,1,1,1,1
1419,,1994,183661.745930353,0,0,0,0,0,0,0,1,1,1,1,1,1
1420,,1995,187111.819138268,0,0,0,0,0,0,0,1,1,1,1,1,1
1421,,1996,191962.782615211,0,0,0,0,0,0,0,1,1,1,1,1,1
1422,,1997,198992.903289214,0,0,0,0,0,0,0,1,1,1,1,1,1
1423,,1998,206379.497381051,0,0,0,0,0,0,0,1,1,1,1,1,1
1424,,1999,218568.565537465,0,0,0,0,0,0,0,1,1,1,1,1,1
1425,,2000,230921.250027962,0,0,0,0,0,0,0,1,1,1,1,1,1
1426,,2001,239597.419430577,0,0,0,0,0,0,0,1,1,1,1,1,1
1427,,2002,244450.073979239,0,0,0,0,0,0,0,1,1,1,1,1,1
1428,,2003,246414.609044074,0,0,0,0,0,0,0,1,1,1,1,1,1
1429,,2004,249647.731394511,0,0,0,0,0,0,0,1,1,1,1,1,1
1430,,2005,255096.793070914,0,0,0,0,0,0,0,1,1,1,1,1,1
1431,,2006,268776.699859545,0,0,0,0,0,0,0,1,1,1,1,1,1
1432,,2007,278257.331974222,0,0,0,0,0,0,0,1,1,1,1,1,1
1433,,2008,294089.151083697,0,0,0,0,0,0,0,1,1,1,1,1,1
1434,,2009,294199.88082179,0,0,0,0,0,0,0,1,1,1,1,1,1
1435,,2010,301175.937609014,0,0,0,0,0,0,0,1,1,1,1,1,1
1436,,2011,313982.478703289,0,0,0,0,0,0,0,1,1,1,1,1,1
1437,,2012,321163.661526159,0,0,0,0,0,0,0,1,1,1,1,1,1
1438,,2013,323256.934578405,0,0,0,0,0,0,0,1,1,1,1,1,1
1439,,2014,332077.997214597,0,0,0,0,0,0,0,1,1,1,1,1,1
1440,,2015,340526.18097373,0,0,0,0,0,0,0,1,1,1,1,1,1
1441,,2016,345479.519022017,0,0,0,0,0,0,0,1,1,1,1,1,1
1442,,2017,362535.586323447,0,0,0,0,0,0,0,1,1,1,1,1,1
1443,,2018,377757.478410246,0,0,0,0,0,0,0,1,1,1,1,1,1
1444,,2019,392468.078814543,0,0,0,0,0,0,0,1,1,1,1,1,1
1445,,2020,383627.636412825,0,0,0,0,0,0,0,1,1,1,1,1,1
1446,,2021,397535.220486309,0,0,0,0,0,0,0,1,1,1,1,1,1
